item_icon_id,icon_serial_no,file_name,asset_path_hint,item_name,name_string_id,item_description,primary_icon_group,is_ingredient,is_food,is_resource,is_aidong_pedia_item,ingredient_tags,food_tags,resource_tags,pedia_item_tags,visual_tags,style_pack,source_folder,source_file_name,generation_prompt,release_status,is_enabled,_planner_note,_check_status,_source_csv,_updated_at
ICON-0054,54,p_0054_apchima.png,image/item_icon/full/p_0054_apchima.png,앞치마,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,앞치마|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,003_포트폴리오_플래너_플레이리스트_학생증_팔찌_완장_링_훈장_앞치마.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0055,55,p_0055_gwihudeu.png,image/item_icon/phase1/p_0055_gwihudeu.png,귀후드,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,귀후드|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,004_귀후드_의상_왕관_망토_가면_립스틱_재킷_태권도띠_고글.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0056,56,p_0056_uisang.png,image/item_icon/full/p_0056_uisang.png,의상,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,의상|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,004_귀후드_의상_왕관_망토_가면_립스틱_재킷_태권도띠_고글.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0057,57,p_0057_wanggwan.png,image/item_icon/phase1/p_0057_wanggwan.png,왕관,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품|상징/왕관,왕관|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,004_귀후드_의상_왕관_망토_가면_립스틱_재킷_태권도띠_고글.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0058,58,p_0058_mangto.png,image/item_icon/phase1/p_0058_mangto.png,망토,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,망토|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,004_귀후드_의상_왕관_망토_가면_립스틱_재킷_태권도띠_고글.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0059,59,p_0059_gamyeon.png,image/item_icon/phase1/p_0059_gamyeon.png,가면,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,가면|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,004_귀후드_의상_왕관_망토_가면_립스틱_재킷_태권도띠_고글.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0060,60,p_0060_ripseutik.png,image/item_icon/phase1/p_0060_ripseutik.png,립스틱,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,립스틱|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,004_귀후드_의상_왕관_망토_가면_립스틱_재킷_태권도띠_고글.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0061,61,p_0061_jaekit.png,image/item_icon/phase1/p_0061_jaekit.png,재킷,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,재킷|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,004_귀후드_의상_왕관_망토_가면_립스틱_재킷_태권도띠_고글.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0062,62,p_0062_taegwondotti.png,image/item_icon/full/p_0062_taegwondotti.png,태권도띠,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,태권도띠|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,004_귀후드_의상_왕관_망토_가면_립스틱_재킷_태권도띠_고글.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0063,63,p_0063_gogeul.png,image/item_icon/full/p_0063_gogeul.png,고글,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,고글|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,004_귀후드_의상_왕관_망토_가면_립스틱_재킷_태권도띠_고글.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0064,64,p_0064_geulreobeu.png,image/item_icon/full/p_0064_geulreobeu.png,글러브,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,글러브|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,005_글러브_마스크_모자_셔츠_스카프_장갑_군번줄_그립링_꽃관.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0065,65,p_0065_maseukeu.png,image/item_icon/phase1/p_0065_maseukeu.png,마스크,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,마스크|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,005_글러브_마스크_모자_셔츠_스카프_장갑_군번줄_그립링_꽃관.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0066,66,p_0066_moja.png,image/item_icon/phase1/p_0066_moja.png,모자,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,모자|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,005_글러브_마스크_모자_셔츠_스카프_장갑_군번줄_그립링_꽃관.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0067,67,p_0067_syeocheu.png,image/item_icon/full/p_0067_syeocheu.png,셔츠,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,셔츠|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,005_글러브_마스크_모자_셔츠_스카프_장갑_군번줄_그립링_꽃관.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0068,68,p_0068_seukapeu.png,image/item_icon/phase1/p_0068_seukapeu.png,스카프,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,스카프|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,005_글러브_마스크_모자_셔츠_스카프_장갑_군번줄_그립링_꽃관.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0069,69,p_0069_janggap.png,image/item_icon/phase1/p_0069_janggap.png,장갑,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,장갑|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,005_글러브_마스크_모자_셔츠_스카프_장갑_군번줄_그립링_꽃관.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0070,70,p_0070_gunbeonjul.png,image/item_icon/full/p_0070_gunbeonjul.png,군번줄,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,군번줄|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,005_글러브_마스크_모자_셔츠_스카프_장갑_군번줄_그립링_꽃관.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0071,71,p_0071_geuripring.png,image/item_icon/full/p_0071_geuripring.png,그립링,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,그립링|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,005_글러브_마스크_모자_셔츠_스카프_장갑_군번줄_그립링_꽃관.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0072,72,p_0072_kkotgwan.png,image/item_icon/phase1/p_0072_kkotgwan.png,꽃관,,장식·파티·선물 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,장식·파티·선물|일반 소품,꽃관|장식·파티·선물,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,005_글러브_마스크_모자_셔츠_스카프_장갑_군번줄_그립링_꽃관.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0073,73,p_0073_nunandae.png,image/item_icon/phase1/p_0073_nunandae.png,눈안대,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,눈안대|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,006_눈안대_목도리_반달가면_베레모_초커_파카_팬츠_피어싱_파형.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0074,74,p_0074_mokdori.png,image/item_icon/phase1/p_0074_mokdori.png,목도리,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,목도리|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,006_눈안대_목도리_반달가면_베레모_초커_파카_팬츠_피어싱_파형.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0075,75,p_0075_bandalgamyeon.png,image/item_icon/full/p_0075_bandalgamyeon.png,반달가면,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,반달|반달가면|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,006_눈안대_목도리_반달가면_베레모_초커_파카_팬츠_피어싱_파형.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0076,76,p_0076_beremo.png,image/item_icon/phase1/p_0076_beremo.png,베레모,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,베레모|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,006_눈안대_목도리_반달가면_베레모_초커_파카_팬츠_피어싱_파형.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0077,77,p_0077_chokeo.png,image/item_icon/phase1/p_0077_chokeo.png,초커,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,초커|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,006_눈안대_목도리_반달가면_베레모_초커_파카_팬츠_피어싱_파형.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0078,78,p_0078_paka.png,image/item_icon/full/p_0078_paka.png,파카,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,파카|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,006_눈안대_목도리_반달가면_베레모_초커_파카_팬츠_피어싱_파형.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0079,79,p_0079_paencheu.png,image/item_icon/full/p_0079_paencheu.png,팬츠,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,팬츠|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,006_눈안대_목도리_반달가면_베레모_초커_파카_팬츠_피어싱_파형.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0080,80,p_0080_pieosing.png,image/item_icon/full/p_0080_pieosing.png,피어싱,,패션·의류·착용소품 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,패션·의류·착용소품|일반 소품,피어싱|패션·의류·착용소품,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,006_눈안대_목도리_반달가면_베레모_초커_파카_팬츠_피어싱_파형.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0081,81,p_0081_pahyeong.png,image/item_icon/full/p_0081_pahyeong.png,파형,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,파형|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,006_눈안대_목도리_반달가면_베레모_초커_파카_팬츠_피어싱_파형.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0082,82,p_0082_joyulgi.png,image/item_icon/full/p_0082_joyulgi.png,조율기,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,조율기|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,007_조율기_스트랩_심벌_기타_사운드구름_스텝_앰프_음표솜_카세트.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0083,83,p_0083_seuteuraep.png,image/item_icon/phase1/p_0083_seuteuraep.png,스트랩,,아이동·pedia 오브젝트 > 착용 > 착용/스트랩,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|착용|착용/스트랩,스트랩|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,007_조율기_스트랩_심벌_기타_사운드구름_스텝_앰프_음표솜_카세트.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0084,84,p_0084_simbeol.png,image/item_icon/full/p_0084_simbeol.png,심벌,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,심벌|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,007_조율기_스트랩_심벌_기타_사운드구름_스텝_앰프_음표솜_카세트.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0085,85,p_0085_gita.png,image/item_icon/full/p_0085_gita.png,기타,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,기타|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,007_조율기_스트랩_심벌_기타_사운드구름_스텝_앰프_음표솜_카세트.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0086,86,p_0086_saundeugureum.png,image/item_icon/full/p_0086_saundeugureum.png,사운드구름,,아이동·pedia 오브젝트 > 자연물/식물,mixed,N,N,Y,Y,,,구름|자연물/식물,아이동·pedia 오브젝트|자연물/식물,사운드구름|구름|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,007_조율기_스트랩_심벌_기타_사운드구름_스텝_앰프_음표솜_카세트.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0087,87,p_0087_seutep.png,image/item_icon/full/p_0087_seutep.png,스텝,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,스텝|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,007_조율기_스트랩_심벌_기타_사운드구름_스텝_앰프_음표솜_카세트.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0088,88,p_0088_aempeu.png,image/item_icon/full/p_0088_aempeu.png,앰프,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,앰프|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,007_조율기_스트랩_심벌_기타_사운드구름_스텝_앰프_음표솜_카세트.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0089,89,p_0089_eumpyosom.png,image/item_icon/phase1/p_0089_eumpyosom.png,음표솜,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,음표솜|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,007_조율기_스트랩_심벌_기타_사운드구름_스텝_앰프_음표솜_카세트.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0090,90,p_0090_kaseteu.png,image/item_icon/full/p_0090_kaseteu.png,카세트,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,카세트|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,007_조율기_스트랩_심벌_기타_사운드구름_스텝_앰프_음표솜_카세트.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0091,91,p_0091_tyuningpokeu.png,image/item_icon/full/p_0091_tyuningpokeu.png,튜닝포크,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,튜닝포크|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,008_튜닝포크_파형칩_LP_포켓_반창고_베개_벨_케이스_브러시.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0092,92,p_0092_pahyeongchip.png,image/item_icon/full/p_0092_pahyeongchip.png,파형칩,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,파형칩|아이동·pedia 오브젝트,sheets_아이동_기본_pedia_objects_folk_flat_260620,sheets_아이동_기본_pedia_objects_folk_flat_260620,008_튜닝포크_파형칩_LP_포켓_반창고_베개_벨_케이스_브러시.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
